gene	rank	fdr	effect_size	#_active_guide-RNA
TCAF1	5886	1.367246e-01	0.44361	4
ITK	5887	1.367246e-01	0.512643	3
HNRNPR	5888	1.367246e-01	0.446625	4
CAMK4	5889	1.367246e-01	0.629705	2
GUCA2B	5890	1.367246e-01	0.870764	1
HIPK1	5891	1.368016e-01	0.637099	2
PTPN20	5892	1.368016e-01	0.512209	3
FAM196B	5893	1.368016e-01	0.560822	3
JPH2	5894	1.368016e-01	0.876588	1
SLC16A5	5895	1.369248e-01	0.622611	2
FBXO21	5896	1.369248e-01	0.636414	2
RGS11	5897	1.370711e-01	0.555224	3
CCDC170	5898	1.372175e-01	0.889803	1
AKR1C4	5899	1.373637e-01	0.625881	2
BET1L	5900	1.374867e-01	0.699601	2
LY6D	5901	1.374867e-01	0.910111	1
SULT2B1	5902	1.375163e-01	0.699241	2
THAP2	5903	1.375163e-01	0.673633	2
MBOAT2	5904	1.375163e-01	0.665512	2
CDC34	5905	1.375163e-01	0.642114	2
TWF1	5906	1.375163e-01	0.553386	3
SOX5	5907	1.375163e-01	0.859804	1
ADD3	5908	1.376623e-01	0.773596	2
PLK3	5909	1.377384e-01	0.565015	3
SSX4	5910	1.377384e-01	0.623765	2
TSSK1B	5911	1.377384e-01	0.636512	2
COL6A6	5912	1.377384e-01	0.641283	2
ZCCHC6	5913	1.378842e-01	0.865454	1
TET1	5914	1.379367e-01	0.820483	2
GDNF-AS1	5915	1.379367e-01	0.432021	4
SPPL2B	5916	1.379367e-01	0.734236	2
TSHB	5917	1.379367e-01	0.847282	2
USP25	5918	1.379367e-01	0.781804	2
NDUFB4	5919	1.380591e-01	0.509167	3
TBC1D8B	5920	1.380591e-01	0.665632	2
CFC1	5921	1.383268e-01	0.540551	3
MMP25	5922	1.383268e-01	0.90295	1
LCN1	5923	1.383268e-01	0.444359	4
PIEZO1	5924	1.385943e-01	0.758639	2
CHST15	5925	1.385943e-01	0.890422	1
DLG4	5926	1.385943e-01	0.510596	3
RAB42	5927	1.386695e-01	0.527781	3
SAMD8	5928	1.386695e-01	0.634027	2
HACD4	5929	1.386695e-01	0.51432	3
DYNLT3	5930	1.386695e-01	0.847495	1
OBP2B	5931	1.387446e-01	0.529193	3
COL4A3	5932	1.387446e-01	0.618768	2
ATP2C1	5933	1.387446e-01	0.631636	2
OBSCN	5934	1.387446e-01	0.517484	3
C2CD6	5935	1.388897e-01	0.549125	3
KRT78	5936	1.389880e-01	0.639115	2
TCEANC2	5937	1.389880e-01	0.512783	3
SHCBP1L	5938	1.389880e-01	0.514504	3
MBD3L5	5939	1.390862e-01	0.503968	3
TBRG4	5940	1.390862e-01	0.43802	4
MFSD4A	5941	1.390862e-01	0.555666	3
PBX4	5942	1.391608e-01	0.729385	2
IL1R1	5943	1.391608e-01	0.622864	2
FGF21	5944	1.391608e-01	0.532925	3
POLM	5945	1.391608e-01	0.644337	2
ATP2B3	5946	1.393056e-01	0.628348	2
MUC17	5947	1.394503e-01	0.873122	1
LAYN	5948	1.395716e-01	0.516772	3
XPO4	5949	1.395716e-01	0.437479	4
KLF4	5950	1.396927e-01	0.627334	2
SERPINA7	5951	1.396927e-01	0.53337	3
GFI1	5952	1.398138e-01	0.5451	3
ARG1	5953	1.398138e-01	0.508376	3
SCYL2	5954	1.398174e-01	0.711301	2
CCER2	5955	1.398174e-01	0.794494	2
RELL1	5956	1.398174e-01	0.671393	2
SNX18	5957	1.398174e-01	0.86689	2
ZNF554	5958	1.398174e-01	0.646354	2
ZNF587	5959	1.398174e-01	0.851733	1
OR13G1	5960	1.398174e-01	0.50509	3
TM4SF5	5961	1.399383e-01	0.708823	2
REG1B	5962	1.399383e-01	0.616575	2
ZMYM6	5963	1.399417e-01	0.432158	4
EFHD2	5964	1.399417e-01	0.767778	2
AKR1B15	5965	1.399417e-01	0.559929	3
MYBL1	5966	1.399417e-01	0.54979	3
FBXO2	5967	1.399417e-01	0.679412	2
PCED1A	5968	1.399417e-01	0.872657	1
POTEJ	5969	1.399417e-01	0.627607	2
TRIM33	5970	1.400858e-01	0.850925	1
CRACR2B	5971	1.402064e-01	0.886167	1
SLC22A9	5972	1.402064e-01	0.671953	2
CTRC	5973	1.403299e-01	0.814911	2
C5orf22	5974	1.403299e-01	0.617141	2
MAPKAPK5	5975	1.403299e-01	0.849937	1
HAX1	5976	1.403299e-01	0.519039	3
STX3	5977	1.403299e-01	0.427421	4
BECN2	5978	1.403299e-01	0.636153	2
F10	5979	1.403299e-01	0.627484	2
DENND2C	5980	1.403299e-01	0.660775	2
SLURP1	5981	1.403299e-01	0.533909	3
VSIG8	5982	1.404501e-01	0.541979	3
AIM2	5983	1.404501e-01	0.552096	3
CAMP	5984	1.405703e-01	0.500319	3
CGB3	5985	1.405703e-01	0.52971	3
SCAP	5986	1.405730e-01	0.618725	2
DPRX	5987	1.405730e-01	0.501029	3
MYOM3	5988	1.405730e-01	0.823436	2
IFNA13	5989	1.405730e-01	0.667353	2
CCL7	5990	1.405730e-01	0.620423	2
UFM1	5991	1.405730e-01	0.435675	4
FOXI3	5992	1.405730e-01	0.431304	4
WNT1	5993	1.407164e-01	0.513556	3
PHF24	5994	1.408598e-01	0.790201	2
HERC3	5995	1.410031e-01	0.508353	3
RAB5A	5996	1.410758e-01	0.560219	3
CCDC6	5997	1.410758e-01	0.864331	2
STPG1	5998	1.410758e-01	0.517271	3
CRIP3	5999	1.410758e-01	0.657708	2
GCSAML	6000	1.413621e-01	0.55576	3
OTOF	6001	1.413621e-01	0.630775	2
YTHDF1	6002	1.415052e-01	0.633199	2
NAP1L5	6003	1.417912e-01	0.860007	1
LIN28B	6004	1.417912e-01	0.499345	3
MRM1	6005	1.418868e-01	0.554032	3
CWF19L2	6006	1.418868e-01	0.855658	2
SMAD5	6007	1.418868e-01	0.545649	3
REXO2	6008	1.420061e-01	0.434553	4
CDKN2AIP	6009	1.420061e-01	0.561544	3
CYTH3	6010	1.421252e-01	0.79744	2
HSBP1	6011	1.421252e-01	0.504145	3
EIF4ENIF1	6012	1.422679e-01	0.520366	3
CRX	6013	1.424105e-01	0.881819	1
ZNF428	6014	1.425058e-01	0.69619	2
KRT6A	6015	1.425058e-01	0.61699	2
HAPLN1	6016	1.425058e-01	0.798105	2
WIPF2	6017	1.427197e-01	0.850053	1
OS9	6018	1.427197e-01	0.540741	3
DUS2	6019	1.427197e-01	0.521743	3
ZNF584	6020	1.427197e-01	0.881804	1
OTOGL	6021	1.427197e-01	0.792973	2
USP17L1	6022	1.428383e-01	0.874334	1
IFRD1	6023	1.428383e-01	0.644088	2
AP4M1	6024	1.429332e-01	0.621192	2
GLI4	6025	1.429332e-01	0.523154	3
HNRNPUL1	6026	1.429332e-01	0.656278	2
H2AFJ	6027	1.430042e-01	0.851765	2
GNB2	6028	1.430042e-01	0.699605	2
LOC100129083	6029	1.430042e-01	0.512296	3
PHF14	6030	1.430042e-01	0.505148	3
CACNG7	6031	1.430752e-01	0.871084	1
MREG	6032	1.430752e-01	0.803644	2
SPATA4	6033	1.430752e-01	0.68552	2
PPP1R12A	6034	1.430752e-01	0.553703	3
SLC24A2	6035	1.431224e-01	0.633787	2
KCTD18	6036	1.431224e-01	0.637213	2
MSI2	6037	1.431224e-01	0.518246	3
RBP3	6038	1.431224e-01	0.428874	4
DRD1	6039	1.431224e-01	0.886764	1
ATG3	6040	1.431931e-01	0.61868	2
TIMMDC1	6041	1.431931e-01	0.498838	3
PTGIR	6042	1.431931e-01	0.867801	1
PLEKHA4	6043	1.431931e-01	0.833661	2
PKDREJ	6044	1.432871e-01	0.508243	3
COX18	6045	1.432871e-01	0.51684	3
AOC2	6046	1.432871e-01	0.854702	1
TLE2	6047	1.432871e-01	0.857554	1
RTKN	6048	1.432871e-01	0.693365	2
BUD13	6049	1.432871e-01	0.439863	4
IL6R	6050	1.432871e-01	0.517914	3
PECAM1	6051	1.432871e-01	0.549542	3
MR1	6052	1.432871e-01	0.561449	3
ZNF526	6053	1.432871e-01	0.426768	4
FRMPD2	6054	1.433103e-01	0.516813	3
AMY2B	6055	1.433103e-01	0.617547	2
ZNF114	6056	1.433103e-01	0.911719	1
FADS3	6057	1.433103e-01	0.503109	3
PSG2	6058	1.433103e-01	0.517043	3
ALG9	6059	1.433103e-01	0.496592	3
KIAA1107	6060	1.434517e-01	0.881687	1
ZNF133	6061	1.435693e-01	0.501136	3
ZNF578	6062	1.435693e-01	0.49713	3
DDX3Y	6063	1.436632e-01	0.893378	1
STXBP3	6064	1.436632e-01	0.778347	2
CP	6065	1.436632e-01	0.523019	3
SLC16A4	6066	1.439455e-01	0.864666	1
SLC30A10	6067	1.439455e-01	0.656771	2
MARC2	6068	1.440866e-01	0.511557	3
DBT	6069	1.442736e-01	0.705068	2
PEX13	6070	1.442736e-01	0.497828	3
C15orf54	6071	1.442736e-01	0.610712	2
UAP1	6072	1.442736e-01	0.433622	4
KCNV2	6073	1.442736e-01	0.541246	3
GPA33	6074	1.442736e-01	0.513155	3
RP2	6075	1.443907e-01	0.680428	2
AP4B1	6076	1.443907e-01	0.532455	3
MYO9A	6077	1.444602e-01	0.647772	2
POLDIP3	6078	1.444602e-01	0.501902	3
CABS1	6079	1.444602e-01	0.523153	3
FPGT-TNNI3K	6080	1.444602e-01	0.430041	4
SEPT11	6081	1.446009e-01	0.671823	2
ENAM	6082	1.447178e-01	0.853131	1
ZNF800	6083	1.447178e-01	0.424011	4
RPS6KA3	6084	1.448346e-01	0.530673	3
MATN1	6085	1.448346e-01	0.85438	1
ZBTB45	6086	1.449513e-01	0.85438	1
BCLAF1	6087	1.449513e-01	0.518608	3
PCNP	6088	1.450441e-01	0.717151	2
ZNF683	6089	1.450441e-01	0.620173	2
SEZ6	6090	1.450441e-01	0.503087	3
SGPP2	6091	1.451845e-01	0.645318	2
ARAP1	6092	1.453248e-01	0.902598	1
EML1	6093	1.454651e-01	0.902598	1
NSUN7	6094	1.457216e-01	0.516357	3
METTL7A	6095	1.457216e-01	0.610487	2
C15orf53	6096	1.457216e-01	0.809759	2
ERCC1	6097	1.458617e-01	0.773082	2
PAPSS2	6098	1.459779e-01	0.636807	2
TRIM22	6099	1.459779e-01	0.613865	2
IL1RN	6100	1.460425e-01	0.832308	1
CRISP1	6101	1.460425e-01	0.696715	2
BROX	6102	1.460425e-01	0.528033	3
STAT5B	6103	1.460425e-01	0.615488	2
TMEM207	6104	1.460425e-01	0.850266	1
PEX5	6105	1.460425e-01	0.495484	3
SLC7A10	6106	1.460425e-01	0.546559	3
CLK3	6107	1.460425e-01	0.858075	2
SEPHS1	6108	1.460425e-01	0.527304	3
CHODL	6109	1.460425e-01	0.531627	3
YJEFN3	6110	1.460425e-01	0.872405	1
TCN2	6111	1.463459e-01	0.903953	1
ACAA2	6112	1.464856e-01	0.517932	3
AGO1	6113	1.465773e-01	0.694519	2
HCK	6114	1.465773e-01	0.620436	2
HSP90AB1	6115	1.465773e-01	0.647275	2
B9D2	6116	1.466689e-01	0.773803	2
MTRNR2L4	6117	1.466689e-01	0.41935	4
TAF11	6118	1.466689e-01	0.436252	4
SH3BP4	6119	1.468083e-01	0.603598	2
HS3ST5	6120	1.468278e-01	0.844426	1
TCHHL1	6121	1.468278e-01	0.606982	2
TMCO6	6122	1.468278e-01	0.618951	2
LINGO4	6123	1.468278e-01	0.518073	3
TNIP1	6124	1.468278e-01	0.904447	1
UGGT1	6125	1.468278e-01	0.518661	3
XRCC1	6126	1.469671e-01	0.619402	2
GALNT10	6127	1.471063e-01	0.876421	1
HACL1	6128	1.472215e-01	0.426924	4
FHDC1	6129	1.472215e-01	0.868381	1
INS	6130	1.473606e-01	0.868381	1
MAPK15	6131	1.476628e-01	0.617349	2
NECAB1	6132	1.478018e-01	0.607293	2
COL4A3BP	6133	1.479167e-01	0.630215	2
CT45A1	6134	1.479167e-01	0.602843	2
FBXO28	6135	1.479591e-01	0.525955	3
AURKC	6136	1.479591e-01	0.426098	4
TMEM133	6137	1.479591e-01	0.859519	1
NELL1	6138	1.479591e-01	0.851489	1
BOLL	6139	1.479591e-01	0.614888	2
MAPK1IP1L	6140	1.480979e-01	0.881472	1
LCE2A	6141	1.483271e-01	0.904965	1
ZNF18	6142	1.483271e-01	0.845629	1
ZNF491	6143	1.483271e-01	0.498428	3
GBP6	6144	1.483271e-01	0.498976	3
CTH	6145	1.484415e-01	0.615066	2
CPNE8	6146	1.484415e-01	0.493303	3
UBXN6	6147	1.485559e-01	0.529398	3
SCAF4	6148	1.485559e-01	0.861799	1
GUCA1A	6149	1.486460e-01	0.895391	1
DLG3	6150	1.486460e-01	0.856708	1
C21orf62	6151	1.486460e-01	0.660694	2
STAMBPL1	6152	1.487844e-01	0.881447	1
PPP1R14B	6153	1.488502e-01	0.433952	4
AXDND1	6154	1.488502e-01	0.666888	2
ZNF653	6155	1.488502e-01	0.492234	3
ASB3	6156	1.488502e-01	0.638205	2
TRAF1	6157	1.489885e-01	0.748568	2
PARVB	6158	1.492649e-01	0.871612	1
TMC1	6159	1.492649e-01	0.621915	2
HIST1H4L	6160	1.493787e-01	0.608593	2
SLC25A44	6161	1.493787e-01	0.491279	3
ZNF786	6162	1.494683e-01	0.842103	1
FGF23	6163	1.494683e-01	0.834607	1
IL37	6164	1.494683e-01	0.515147	3
SRPK2	6165	1.496063e-01	0.498084	3
C6orf58	6166	1.497199e-01	0.871439	1
HPN	6167	1.497199e-01	0.849973	1
MPZ	6168	1.498578e-01	0.49546	3
ITGA4	6169	1.501090e-01	0.520014	3
RAC3	6170	1.501090e-01	0.608439	2
TMEM18	6171	1.501090e-01	0.848156	1
AEBP2	6172	1.504088e-01	0.672142	2
WI2-2373I1.2	6173	1.505220e-01	0.863951	1
PQLC2L	6174	1.505220e-01	0.836189	1
SYNDIG1	6175	1.505865e-01	0.697232	2
CYP4F3	6176	1.505865e-01	0.494564	3
RAB19	6177	1.505865e-01	0.510243	3
CCDC47	6178	1.505865e-01	0.427828	4
C6orf222	6179	1.506265e-01	0.842428	1
ATP6V1G3	6180	1.506265e-01	0.514957	3
GNA13	6181	1.506265e-01	0.427637	4
RNASE1	6182	1.506265e-01	0.510636	3
PCDHGC5	6183	1.506265e-01	0.420746	4
FGF14	6184	1.509255e-01	0.835592	1
GK2	6185	1.510140e-01	0.493246	3
RALY	6186	1.510140e-01	0.630712	2
TGFA	6187	1.510140e-01	0.758211	2
MAOA	6188	1.511268e-01	0.715451	2
DPY19L4	6189	1.511268e-01	0.795054	2
RCN2	6190	1.512395e-01	0.673406	2
AASDH	6191	1.512395e-01	0.803967	2
PCDHA12	6192	1.513522e-01	0.645686	2
EEF2KMT	6193	1.513522e-01	0.777898	2
PACRG	6194	1.514403e-01	0.494723	3
AARSD1	6195	1.514403e-01	0.833643	1
PI4KB	6196	1.514403e-01	0.656538	2
HGSNAT	6197	1.515773e-01	0.844246	1
ERBIN	6198	1.516897e-01	0.493964	3
ZG16B	6199	1.516897e-01	0.738648	2
AGO2	6200	1.519878e-01	0.49604	3
VIM	6201	1.522858e-01	0.619563	2
SH3BP5L	6202	1.524225e-01	0.866872	1
DHX58	6203	1.526712e-01	0.610899	2
EME1	6204	1.526712e-01	0.518535	3
RABL2A	6205	1.526712e-01	0.822634	2
FAM47E	6206	1.528704e-01	0.870886	1
ASAP1	6207	1.528704e-01	0.509754	3
PRND	6208	1.528704e-01	0.622169	2
LRRC49	6209	1.528704e-01	0.501718	3
SLC22A17	6210	1.528704e-01	0.520098	3
OR4K13	6211	1.529329e-01	0.677567	2
SIX4	6212	1.529329e-01	0.614442	2
FOXP1	6213	1.529329e-01	0.506131	3
LINC00649	6214	1.529329e-01	0.630046	2
CKAP4	6215	1.530446e-01	0.690757	2
CFHR2	6216	1.530446e-01	0.419323	4
IBSP	6217	1.530824e-01	0.494908	3
ERO1A	6218	1.530824e-01	0.513086	3
LIMA1	6219	1.530824e-01	0.49695	3
REL	6220	1.530824e-01	0.537956	3
SLC30A5	6221	1.530824e-01	0.690669	2
RANBP17	6222	1.531447e-01	0.492501	3
ZFP69B	6223	1.531447e-01	0.654356	2
IFNA4	6224	1.531447e-01	0.514651	3
SHOC2	6225	1.531447e-01	0.514193	3
FCRL4	6226	1.531823e-01	0.50079	3
EFNB2	6227	1.531823e-01	0.605427	2
OBSL1	6228	1.531823e-01	0.503822	3
PIWIL4	6229	1.531823e-01	0.61728	2
FTO	6230	1.531823e-01	0.506508	3
CPT2	6231	1.532937e-01	0.500853	3
PCED1B	6232	1.532937e-01	0.512077	3
HSPA1A	6233	1.533557e-01	0.612509	2
LNPK	6234	1.533557e-01	0.419079	4
C6orf62	6235	1.533557e-01	0.611653	2
OR8B8	6236	1.533557e-01	0.492619	3
C19orf57	6237	1.534915e-01	0.495513	3
ZNF750	6238	1.537136e-01	0.825544	1
CATSPER2	6239	1.537136e-01	0.425569	4
RASGRF2	6240	1.537136e-01	0.824281	1
STEAP2	6241	1.537136e-01	0.644455	2
GOT1	6242	1.537261e-01	0.486439	3
AGPAT1	6243	1.537261e-01	0.616395	2
IFNA7	6244	1.537261e-01	0.834011	1
OR4N4	6245	1.537261e-01	0.530755	3
CDH26	6246	1.537261e-01	0.512275	3
PALLD	6247	1.537261e-01	0.755836	2
TFAP2B	6248	1.538369e-01	0.844205	1
ERVMER34-1	6249	1.538369e-01	0.822407	1
SESN2	6250	1.538985e-01	0.487853	3
ESYT1	6251	1.538985e-01	0.632429	2
MRFAP1	6252	1.538985e-01	0.85515	1
CYP3A4	6253	1.538985e-01	0.651446	2
SCMH1	6254	1.540338e-01	0.507641	3
HDAC9	6255	1.543042e-01	0.671496	2
CXorf36	6256	1.543042e-01	0.743362	2
ZNF804B	6257	1.544394e-01	0.839085	1
GCSAM	6258	1.545252e-01	0.485874	3
POC1B	6259	1.545252e-01	0.823499	1
SLC6A6	6260	1.545252e-01	0.490533	3
GORASP1	6261	1.546108e-01	0.857867	1
SPOP	6262	1.546108e-01	0.874924	1
SLC25A17	6263	1.546108e-01	0.614535	2
OPRD1	6264	1.548560e-01	0.609166	2
SIT1	6265	1.548560e-01	0.687963	2
NOMO3	6266	1.548560e-01	0.488978	3
SERPINB11	6267	1.549662e-01	0.612899	2
PRSS2	6268	1.549662e-01	0.685905	2
RASSF6	6269	1.551010e-01	0.496635	3
WDFY1	6270	1.552357e-01	0.861017	1
ZNF791	6271	1.553457e-01	0.519335	3
KIF21B	6272	1.553457e-01	0.815646	1
PDE3B	6273	1.554803e-01	0.846868	1
TAS2R42	6274	1.556150e-01	0.602163	2
RASL11B	6275	1.557495e-01	0.818922	1
TMEM191C	6276	1.557600e-01	0.511874	3
MMP23B	6277	1.557600e-01	0.51307	3
RARA	6278	1.557600e-01	0.600738	2
OR5H2	6279	1.557600e-01	0.486535	3
ZNF354A	6280	1.557600e-01	0.608404	2
WEE2	6281	1.557600e-01	0.509906	3
RFK	6282	1.558944e-01	0.424021	4
PCDHA13	6283	1.560039e-01	0.519018	3
UBR5	6284	1.560039e-01	0.537138	3
TANC2	6285	1.560390e-01	0.754101	2
PHKG1	6286	1.560390e-01	0.600524	2
ZAP70	6287	1.560390e-01	0.603776	2
ZNF331	6288	1.560390e-01	0.605181	2
ZFP36	6289	1.560390e-01	0.881091	1
TMEM110-MUSTN1	6290	1.561731e-01	0.609348	2
VPS50	6291	1.563073e-01	0.820877	2
NTAN1	6292	1.564414e-01	0.840397	1
PHF21A	6293	1.565754e-01	0.488843	3
PRSS22	6294	1.566348e-01	0.739026	2
WIPI1	6295	1.566348e-01	0.417244	4
OR5B3	6296	1.566348e-01	0.604547	2
STAT3	6297	1.566348e-01	0.67006	2
TRIOBP	6298	1.566693e-01	0.808034	1
HIST1H3C	6299	1.566693e-01	0.521824	3
PLAU	6300	1.566693e-01	0.597839	2
WBP1L	6301	1.566693e-01	0.604043	2
HTR2B	6302	1.566693e-01	0.757591	2
PGLS	6303	1.567877e-01	0.698395	2
ANKRD66	6304	1.567877e-01	0.80625	1
CD72	6305	1.567877e-01	0.814907	1
USP42	6306	1.567877e-01	0.832418	1
SEMA3E	6307	1.567877e-01	0.694044	2
SPART	6308	1.567877e-01	0.609138	2
PDXK	6309	1.567877e-01	0.505005	3
TBKBP1	6310	1.567877e-01	0.49212	3
C3orf14	6311	1.569213e-01	0.414737	4
COL21A1	6312	1.570549e-01	0.487517	3
DNAJB5	6313	1.571884e-01	0.608865	2
APEH	6314	1.572721e-01	0.515874	3
KLHL7	6315	1.572721e-01	0.613245	2
FHL5	6316	1.572721e-01	0.487208	3
ZDHHC17	6317	1.574055e-01	0.501166	3
CACNA2D1	6318	1.575139e-01	0.8499	1
CKS2	6319	1.575139e-01	0.417822	4
ZNF98	6320	1.576223e-01	0.532255	3
DGKK	6321	1.576223e-01	0.629371	2
TRPC4AP	6322	1.577556e-01	0.822572	1
DEFB121	6323	1.580220e-01	0.835589	1
USP33	6324	1.580220e-01	0.489424	3
CNBD1	6325	1.581301e-01	0.74189	2
ZNF214	6326	1.581301e-01	0.805331	1
ZNF595	6327	1.582632e-01	0.823724	1
TRPV4	6328	1.583212e-01	0.846904	1
ORMDL3	6329	1.583212e-01	0.612689	2
TRIM28	6330	1.583212e-01	0.492043	3
MMACHC	6331	1.583212e-01	0.665919	2
TAP2	6332	1.584541e-01	0.59776	2
TMEM144	6333	1.587198e-01	0.713886	2
USP20	6334	1.587198e-01	0.485671	3
SP5	6335	1.588526e-01	0.868306	1
ZNF460	6336	1.589603e-01	0.710082	2
SRPX	6337	1.589603e-01	0.603338	2
OR2F1	6338	1.590679e-01	0.592385	2
LILRB5	6339	1.590679e-01	0.484466	3
PXDN	6340	1.591576e-01	0.638611	2
ANK2	6341	1.591576e-01	0.82414	1
CABIN1	6342	1.591576e-01	0.60838	2
H2AFY2	6343	1.591576e-01	0.734877	2
LEMD2	6344	1.591576e-01	0.594083	2
CD3G	6345	1.591576e-01	0.485628	3
IWS1	6346	1.591576e-01	0.425462	4
CCDC127	6347	1.591576e-01	0.63466	2
PPP1R16B	6348	1.591576e-01	0.812118	1
PNPLA6	6349	1.592649e-01	0.868015	1
HIGD1C	6350	1.592649e-01	0.410027	4
SLC15A5	6351	1.593973e-01	0.880916	1
ENO4	6352	1.595297e-01	0.873884	1
EDEM3	6353	1.596368e-01	0.492291	3
RGPD2	6354	1.596368e-01	0.527612	3
SSUH2	6355	1.597188e-01	0.827212	1
MYL7	6356	1.597188e-01	0.816027	1
TMEM189-UBE2V1	6357	1.597188e-01	0.810469	1
SRGAP2B	6358	1.599580e-01	0.701419	2
SETDB1	6359	1.599580e-01	0.50407	3
GPR12	6360	1.599580e-01	0.48281	3
KLHL11	6361	1.600649e-01	0.599858	2
SACS	6362	1.600649e-01	0.594114	2
TNS1	6363	1.601969e-01	0.84799	1
SULT1C3	6364	1.603037e-01	0.728944	2
LCAT	6365	1.603037e-01	0.414641	4
SLC41A1	6366	1.604356e-01	0.516088	3
KRT34	6367	1.604919e-01	0.773379	2
BLVRB	6368	1.604919e-01	0.675495	2
SRP68	6369	1.604919e-01	0.522633	3
ZSCAN2	6370	1.604919e-01	0.49415	3
SLC16A10	6371	1.605733e-01	0.867713	1
C10orf107	6372	1.605733e-01	0.813617	1
CDKL3	6373	1.605733e-01	0.61685	2
ANK1	6374	1.607050e-01	0.591132	2
NR3C2	6375	1.608366e-01	0.594351	2
BIRC2	6376	1.608926e-01	0.77834	2
THAP9	6377	1.608926e-01	0.492578	3
TRERF1	6378	1.608926e-01	0.840044	1
GALK2	6379	1.608926e-01	0.772914	2
TRAF5	6380	1.610241e-01	0.622652	2
UPK3A	6381	1.611051e-01	0.81873	1
FAM214A	6382	1.611051e-01	0.821822	1
FAM171A2	6383	1.611051e-01	0.519396	3
USH1G	6384	1.612365e-01	0.486105	3
FAAH2	6385	1.613679e-01	0.613471	2
ASTN1	6386	1.614740e-01	0.500447	3
SLAMF8	6387	1.614740e-01	0.48824	3
NCOA5	6388	1.617618e-01	0.495153	3
OR7C1	6389	1.617664e-01	0.799433	1
PYCARD	6390	1.617664e-01	0.603311	2
USF2	6391	1.617664e-01	0.880815	1
TMED7-TICAM2	6392	1.617664e-01	0.50712	3
PPID	6393	1.617664e-01	0.833398	1
CMSS1	6394	1.617664e-01	0.622201	2
PHKB	6395	1.618722e-01	0.596697	2
CD93	6396	1.618722e-01	0.84986	1
QDPR	6397	1.620032e-01	0.822643	1
EBF1	6398	1.620836e-01	0.861885	1
BCAR3	6399	1.620836e-01	0.590912	2
RAVER1	6400	1.620836e-01	0.807047	1
RGS18	6401	1.621892e-01	0.502985	3
LAMB2	6402	1.621892e-01	0.594893	2
KRTAP5-5	6403	1.622947e-01	0.832836	1
MYCL	6404	1.622947e-01	0.503172	3
SULT1A3	6405	1.624255e-01	0.790572	2
KATNB1	6406	1.625309e-01	0.609771	2
ZNF432	6407	1.625309e-01	0.873256	1
LRRK2	6408	1.625893e-01	0.416502	4
NXF3	6409	1.625893e-01	0.83432	1
BNC2	6410	1.625893e-01	0.481922	3
EIPR1	6411	1.625893e-01	0.417332	4
RANGRF	6412	1.625893e-01	0.849327	1
TSPAN3	6413	1.625893e-01	0.591002	2
HDAC7	6414	1.625893e-01	0.843268	1
ASXL2	6415	1.625893e-01	0.608689	2
CCDC63	6416	1.625893e-01	0.412592	4
RASAL1	6417	1.625893e-01	0.811859	1
ADCY5	6418	1.627198e-01	0.527049	3
B3GNTL1	6419	1.628503e-01	0.801699	1
TRIQK	6420	1.629046e-01	0.661612	2
SLC9A9	6421	1.629046e-01	0.480741	3
IFIT3	6422	1.629046e-01	0.481449	3
LOC100505841	6423	1.629046e-01	0.73	2
KITLG	6424	1.631144e-01	0.646386	2
STK11	6425	1.631144e-01	0.621672	2
DOK1	6426	1.631144e-01	0.489864	3
KHNYN	6427	1.631144e-01	0.808787	1
ALKBH2	6428	1.632192e-01	0.812349	1
GSS	6429	1.632192e-01	0.842687	1
DLX1	6430	1.633240e-01	0.831673	1
RNF187	6431	1.633240e-01	0.751343	2
ADAMTS20	6432	1.634287e-01	0.873027	1
ANKFN1	6433	1.634287e-01	0.411668	4
RAD23A	6434	1.635587e-01	0.497277	3
IPCEF1	6435	1.636633e-01	0.603267	2
PPP2R5D	6436	1.636633e-01	0.5089	3
MAP4K3	6437	1.639231e-01	0.670326	2
WDR11	6438	1.639231e-01	0.594855	2
GSG1	6439	1.640020e-01	0.603101	2
ADCY3	6440	1.640020e-01	0.479871	3
PABPC1L2A	6441	1.640020e-01	0.612024	2
GEM	6442	1.642615e-01	0.801574	1
SLC35G5	6443	1.642615e-01	0.611873	2
CDON	6444	1.645464e-01	0.783889	2
ZC3H12D	6445	1.646505e-01	0.826309	1
TMEM104	6446	1.646505e-01	0.521204	3
MARVELD3	6447	1.647801e-01	0.81488	1
SLX4IP	6448	1.647819e-01	0.586212	2
PATL2	6449	1.647819e-01	0.501967	3
TAS2R14	6450	1.647819e-01	0.848207	1
XPR1	6451	1.647819e-01	0.677784	2
REEP4	6452	1.647819e-01	0.600723	2
ZNF229	6453	1.647819e-01	0.591571	2
ZNF239	6454	1.649113e-01	0.413115	4
HTATIP2	6455	1.649641e-01	0.594689	2
OR5H15	6456	1.649641e-01	0.412419	4
THUMPD2	6457	1.649641e-01	0.498756	3
CNRIP1	6458	1.649641e-01	0.803295	1
TSPAN2	6459	1.650678e-01	0.485222	3
FANCE	6460	1.650678e-01	0.409484	4
OR1J1	6461	1.651459e-01	0.738244	2
TRIM23	6462	1.651459e-01	0.509186	3
FAM46C	6463	1.651459e-01	0.587443	2
TM2D1	6464	1.652751e-01	0.624872	2
C2CD3	6465	1.654042e-01	0.860114	1
MMP27	6466	1.655077e-01	0.527514	3
C16orf90	6467	1.655077e-01	0.806344	1
OSBPL10	6468	1.656111e-01	0.809644	1
