gene	rank	fdr	effect_size	#_active_guide-RNA
ABAT	5237	1.157459e-01	0.678975	1
DBX2	5238	1.157459e-01	0.397441	2
HIST1H4K	5239	1.158043e-01	0.581287	2
NUP50	5240	1.158043e-01	0.678855	1
IPO4	5241	1.158043e-01	0.680467	1
TRIM68	5242	1.158043e-01	0.407343	2
KLHL3	5243	1.158043e-01	0.678074	1
CLTCL1	5244	1.158043e-01	0.375499	2
PARVG	5245	1.159728e-01	0.674474	1
TMCO5A	5246	1.161192e-01	0.676466	1
CCNE1	5247	1.161192e-01	0.677358	1
PTPRS	5248	1.162655e-01	0.677965	1
METAP1D	5249	1.162655e-01	0.43731	2
GPR174	5250	1.164339e-01	0.396258	2
ARNTL2	5251	1.164913e-01	0.372858	2
PRPS1	5252	1.164913e-01	0.269601	3
TBC1D16	5253	1.164913e-01	0.676332	1
SLC29A1	5254	1.164913e-01	0.591748	2
EEF1A1	5255	1.164913e-01	0.59053	2
NANOS1	5256	1.164913e-01	0.677654	1
FAM193A	5257	1.166150e-01	0.672911	1
COL4A1	5258	1.166150e-01	0.536346	2
ATOX1	5259	1.166150e-01	0.293073	3
PGP	5260	1.167164e-01	0.509081	2
ADCY5	5261	1.167164e-01	0.532659	2
NFE4	5262	1.167164e-01	0.554421	2
VDAC2	5263	1.167164e-01	0.350315	3
PDGFRB	5264	1.168399e-01	0.670738	1
DLGAP4	5265	1.168399e-01	0.671202	1
ZNF483	5266	1.168399e-01	0.401546	2
SNX7	5267	1.169631e-01	0.677072	1
POLM	5268	1.169631e-01	0.285208	3
TMEM38A	5269	1.169631e-01	0.55097	2
FMOD	5270	1.171307e-01	0.567953	2
ARHGAP21	5271	1.172315e-01	0.669969	1
SUGCT	5272	1.172315e-01	0.566023	2
ALDH5A1	5273	1.172315e-01	0.299554	3
USP43	5274	1.172315e-01	0.672248	1
MED13L	5275	1.173989e-01	0.669263	1
KLF3	5276	1.175439e-01	0.669831	1
LILRA1	5277	1.175439e-01	0.666781	1
ITGA5	5278	1.176333e-01	0.524294	2
EPS8L1	5279	1.176333e-01	0.668568	1
GORASP1	5280	1.176333e-01	0.431577	2
MUC4	5281	1.176333e-01	0.54505	2
HCFC1R1	5282	1.176333e-01	0.38058	2
RPP40	5283	1.176333e-01	0.562016	2
LSM1	5284	1.176333e-01	0.669665	1
OCSTAMP	5285	1.176333e-01	0.354158	3
ZNF367	5286	1.176333e-01	0.367764	2
ATM	5287	1.176333e-01	0.512996	2
MBOAT2	5288	1.176333e-01	0.558846	2
NDST3	5289	1.176333e-01	0.436025	2
TNFSF10	5290	1.176333e-01	0.66476	1
OTUD4	5291	1.177778e-01	0.503895	2
AKAP13	5292	1.177778e-01	0.26967	3
RGS19	5293	1.179445e-01	0.663568	1
TAGLN3	5294	1.180888e-01	0.665564	1
GBX1	5295	1.180888e-01	0.538122	2
TNS3	5296	1.182553e-01	0.369605	2
PIGZ	5297	1.183548e-01	0.66304	1
PLEKHJ1	5298	1.183548e-01	0.668694	1
LMBRD1	5299	1.183548e-01	0.666084	1
SFXN4	5300	1.183548e-01	0.366738	2
SLMAP	5301	1.183872e-01	0.662462	1
PFKFB3	5302	1.183872e-01	0.276712	3
FES	5303	1.183872e-01	0.556923	2
INAFM2	5304	1.183872e-01	0.375704	2
RNPEPL1	5305	1.183872e-01	0.661264	1
TRPA1	5306	1.183872e-01	0.41206	2
WASHC3	5307	1.183872e-01	0.403234	2
UBR5	5308	1.185310e-01	0.659629	1
ZNF44	5309	1.185310e-01	0.262065	3
COMMD1	5310	1.186300e-01	0.539021	2
NINJ1	5311	1.186300e-01	0.365986	2
AGPAT5	5312	1.186300e-01	0.659498	1
SRPX	5313	1.186300e-01	0.661731	1
USP29	5314	1.187735e-01	0.365385	2
HERC4	5315	1.187735e-01	0.260445	3
PIM2	5316	1.189393e-01	0.658997	1
GPR20	5317	1.190379e-01	0.366872	2
IGFBP1	5318	1.190379e-01	0.656953	1
GRK3	5319	1.190379e-01	0.399737	2
RBP4	5320	1.190379e-01	0.27086	3
MTMR12	5321	1.191139e-01	0.655821	1
C19orf54	5322	1.191139e-01	0.656125	1
CTNS	5323	1.191139e-01	0.660226	1
EIF3L	5324	1.191139e-01	0.412196	2
KANK4	5325	1.191139e-01	0.259815	3
SECISBP2L	5326	1.194223e-01	0.496713	2
PPP1R12A	5327	1.194223e-01	0.660161	1
CYP1B1	5328	1.194223e-01	0.556993	2
ACSL1	5329	1.195875e-01	0.653999	1
LRIG1	5330	1.197078e-01	0.397775	2
NTAN1	5331	1.197078e-01	0.654253	1
MBD6	5332	1.197078e-01	0.283286	3
POMK	5333	1.197831e-01	0.657129	1
MMP19	5334	1.197831e-01	0.555362	2
ZNF655	5335	1.197831e-01	0.377553	2
KRTAP21-1	5336	1.197831e-01	0.561194	2
DAAM2	5337	1.197831e-01	0.660773	1
LOC101928093	5338	1.198807e-01	0.65515	1
FAM3D	5339	1.198807e-01	0.449842	2
PATL1	5340	1.198807e-01	0.655135	1
SLC17A6	5341	1.198807e-01	0.480191	2
MAGED2	5342	1.200454e-01	0.363153	2
TTBK1	5343	1.200978e-01	0.366165	2
LDB1	5344	1.200978e-01	0.653032	1
FBXO21	5345	1.200978e-01	0.36155	2
ZDHHC16	5346	1.200978e-01	0.308694	3
ADD2	5347	1.200978e-01	0.649125	1
ZDHHC21	5348	1.200978e-01	0.521401	2
TOP3B	5349	1.202398e-01	0.366695	2
C1orf115	5350	1.202398e-01	0.651707	1
PROSER2	5351	1.203593e-01	0.559036	2
AGAP11	5352	1.203593e-01	0.64985	1
PUS3	5353	1.203593e-01	0.415789	2
EDEM1	5354	1.205236e-01	0.648106	1
WSCD2	5355	1.206203e-01	0.473601	2
RFX7	5356	1.206203e-01	0.38072	2
RAB22A	5357	1.206203e-01	0.650689	1
GPR162	5358	1.206203e-01	0.517466	2
TNFRSF1A	5359	1.207394e-01	0.650283	1
BEX4	5360	1.207394e-01	0.648881	1
CEBPG	5361	1.207394e-01	0.650579	1
LMNB2	5362	1.208808e-01	0.646527	1
PLCD1	5363	1.208808e-01	0.361588	2
GDNF	5364	1.209996e-01	0.342221	3
EPS8	5365	1.209996e-01	0.458798	2
QRICH1	5366	1.209996e-01	0.256424	3
BPGM	5367	1.210057e-01	0.564001	2
OSGEP	5368	1.210057e-01	0.491719	2
ARID1A	5369	1.210057e-01	0.55899	2
TMC5	5370	1.210057e-01	0.464051	2
FA2H	5371	1.210057e-01	0.643745	1
ID3	5372	1.210057e-01	0.645959	1
SCN9A	5373	1.210057e-01	0.41135	2
ST6GALNAC4	5374	1.210057e-01	0.652074	1
SYT12	5375	1.211467e-01	0.457187	2
BCOR	5376	1.211467e-01	0.287902	3
CYTH2	5377	1.212876e-01	0.644597	1
SEC24C	5378	1.212876e-01	0.322231	3
JUN	5379	1.213833e-01	0.37405	2
PCGF2	5380	1.213833e-01	0.397354	2
RABL6	5381	1.213833e-01	0.646912	1
ANKRD27	5382	1.213833e-01	0.642718	1
NIPA2	5383	1.215014e-01	0.503077	2
PRKAB2	5384	1.215014e-01	0.28571	3
LTB	5385	1.215014e-01	0.406448	2
MPPED1	5386	1.216645e-01	0.642814	1
FAR2	5387	1.218050e-01	0.394485	2
DOCK10	5388	1.218050e-01	0.288984	3
ZBTB38	5389	1.219453e-01	0.489429	2
GSTA1	5390	1.219453e-01	0.63879	1
KLHL7	5391	1.220403e-01	0.640274	1
UGT1A9	5392	1.220403e-01	0.639106	1
MANSC4	5393	1.220403e-01	0.285187	3
AKR1C3	5394	1.220403e-01	0.297767	3
MAP6	5395	1.220674e-01	0.478437	2
LEPROTL1	5396	1.220674e-01	0.555432	2
GAN	5397	1.220674e-01	0.551648	2
HOXB1	5398	1.220674e-01	0.355972	2
C17orf51	5399	1.220674e-01	0.54423	2
COL14A1	5400	1.220674e-01	0.556004	2
NBPF4	5401	1.220674e-01	0.468458	2
N4BP1	5402	1.221847e-01	0.637195	1
OR2V1	5403	1.221847e-01	0.643115	1
FAM169A	5404	1.221847e-01	0.637704	1
ZNF316	5405	1.223019e-01	0.257464	3
AR	5406	1.223019e-01	0.493148	2
POLR2J3	5407	1.223019e-01	0.450781	2
ACSS2	5408	1.223737e-01	0.420453	2
KBTBD4	5409	1.223737e-01	0.510678	2
TBXA2R	5410	1.223737e-01	0.547965	2
CROT	5411	1.223737e-01	0.552836	2
C19orf68	5412	1.223737e-01	0.283041	3
CHD5	5413	1.225358e-01	0.477124	2
RPS6KA6	5414	1.226979e-01	0.633858	1
RAD1	5415	1.228599e-01	0.636205	1
C1orf50	5416	1.229538e-01	0.634167	1
LDOC1	5417	1.229538e-01	0.636058	1
STAG3	5418	1.229538e-01	0.296223	3
CNNM3	5419	1.229538e-01	0.542091	2
AMMECR1L	5420	1.230929e-01	0.555395	2
GPR25	5421	1.230929e-01	0.48568	2
HPCA	5422	1.234391e-01	0.633209	1
C10orf71	5423	1.235780e-01	0.498201	2
RIPK1	5424	1.235780e-01	0.355653	2
CHRFAM7A	5425	1.239239e-01	0.543668	2
SWSAP1	5426	1.239712e-01	0.25267	3
ME1	5427	1.239712e-01	0.635216	1
MMP28	5428	1.239712e-01	0.353328	2
GABRP	5429	1.239712e-01	0.352627	2
KDELR2	5430	1.239712e-01	0.280808	3
DEFB118	5431	1.239712e-01	0.507504	2
CHRNA7	5432	1.243165e-01	0.632646	1
TIPARP	5433	1.244777e-01	0.371533	2
ARHGAP45	5434	1.246159e-01	0.628906	1
NTHL1	5435	1.246159e-01	0.385559	2
TUSC5	5436	1.247770e-01	0.493484	2
ANXA2	5437	1.249380e-01	0.535053	2
SLC2A5	5438	1.250529e-01	0.544231	2
EPB41L3	5439	1.250529e-01	0.546832	2
CCDC82	5440	1.250529e-01	0.259323	3
SLC27A4	5441	1.251907e-01	0.490945	2
GABRA4	5442	1.251907e-01	0.51494	2
SLC11A2	5443	1.253284e-01	0.271646	3
COL4A2	5444	1.253284e-01	0.537509	2
AGAP3	5445	1.254891e-01	0.539475	2
MCTS1	5446	1.256036e-01	0.352046	2
NUBPL	5447	1.256036e-01	0.446347	2
HERC3	5448	1.256036e-01	0.63039	1
CDHR2	5449	1.256939e-01	0.630979	1
CACNG5	5450	1.256939e-01	0.626358	1
FGFBP3	5451	1.256939e-01	0.627332	1
LAMA5	5452	1.256939e-01	0.381675	2
CASD1	5453	1.256939e-01	0.624506	1
KCNIP3	5454	1.256939e-01	0.485494	2
CMPK1	5455	1.256939e-01	0.527	2
LRRC25	5456	1.256939e-01	0.501104	2
LIMK1	5457	1.256939e-01	0.623387	1
SLC9A5	5458	1.256939e-01	0.623511	1
ZNF609	5459	1.256939e-01	0.624041	1
ABI1	5460	1.256939e-01	0.462636	2
TEX264	5461	1.257620e-01	0.62287	1
ALCAM	5462	1.257620e-01	0.624851	1
TENM4	5463	1.257620e-01	0.253426	3
PDIA3	5464	1.257620e-01	0.407593	2
FGD2	5465	1.257620e-01	0.35228	2
BHLHE40	5466	1.258759e-01	0.622855	1
CHP1	5467	1.258759e-01	0.622055	1
WSB2	5468	1.258759e-01	0.252568	3
SMYD3	5469	1.260127e-01	0.251656	3
GRIA2	5470	1.260127e-01	0.268264	3
GADD45G	5471	1.262860e-01	0.534559	2
LCN6	5472	1.262860e-01	0.454213	2
TREX1	5473	1.262860e-01	0.621031	1
SPAG9	5474	1.262860e-01	0.440372	2
SAPCD2	5475	1.266051e-01	0.486923	2
GUCD1	5476	1.266051e-01	0.620475	1
E2F7	5477	1.266490e-01	0.620253	1
ARFGEF2	5478	1.266490e-01	0.480124	2
NBPF1	5479	1.266490e-01	0.455622	2
C2orf81	5480	1.266490e-01	0.507525	2
LRRC61	5481	1.266490e-01	0.256959	3
C21orf62	5482	1.266490e-01	0.620537	1
OTOF	5483	1.267135e-01	0.620022	1
DEFB127	5484	1.267135e-01	0.257963	3
ZNF507	5485	1.267135e-01	0.293125	3
TRAF7	5486	1.267135e-01	0.522423	2
ACCSL	5487	1.267135e-01	0.360349	2
OPN5	5488	1.267135e-01	0.622491	1
NCMAP	5489	1.267135e-01	0.501103	2
ING5	5490	1.267135e-01	0.255921	3
SPATA33	5491	1.267135e-01	0.382101	2
RRM2B	5492	1.267135e-01	0.618547	1
ZBTB49	5493	1.267135e-01	0.273924	3
FANCB	5494	1.267135e-01	0.346861	2
INHBA	5495	1.267135e-01	0.494242	2
NIT1	5496	1.268007e-01	0.29743	3
CHD2	5497	1.268007e-01	0.346637	2
UNC93B1	5498	1.268007e-01	0.497896	2
MREG	5499	1.268007e-01	0.616342	1
PIGL	5500	1.268007e-01	0.403244	2
GDPGP1	5501	1.268007e-01	0.616485	1
SEC23B	5502	1.268007e-01	0.345639	2
ENPP4	5503	1.268007e-01	0.614782	1
GSTP1	5504	1.268007e-01	0.613491	1
DDO	5505	1.268007e-01	0.525363	2
SPHK1	5506	1.268007e-01	0.350555	2
CASP3	5507	1.268007e-01	0.612221	1
MBD2	5508	1.268441e-01	0.420074	2
PAX1	5509	1.268441e-01	0.613895	1
SLC15A4	5510	1.268441e-01	0.375599	2
ROBO4	5511	1.268441e-01	0.613022	1
RAB25	5512	1.268441e-01	0.518209	2
TMEM241	5513	1.268441e-01	0.355938	2
MYL12B	5514	1.269795e-01	0.613308	1
LOC100130705	5515	1.269795e-01	0.611111	1
PGGHG	5516	1.271378e-01	0.352609	2
SERPINE1	5517	1.272499e-01	0.453099	2
MEIS2	5518	1.272499e-01	0.254003	3
PIGX	5519	1.272499e-01	0.487643	2
TMC8	5520	1.274080e-01	0.459537	2
ANKRD22	5521	1.275660e-01	0.610007	1
KIF6	5522	1.277240e-01	0.610777	1
KIAA0556	5523	1.278820e-01	0.359449	2
USP17L7	5524	1.279936e-01	0.611189	1
POLH	5525	1.279936e-01	0.505983	2
SEMA5B	5526	1.279936e-01	0.611192	1
CPT1C	5527	1.280124e-01	0.343084	2
SRPK1	5528	1.280124e-01	0.27775	3
MYDGF	5529	1.280124e-01	0.40911	2
AFTPH	5530	1.280124e-01	0.481257	2
CFL1	5531	1.280124e-01	0.366683	2
LENG9	5532	1.280124e-01	0.608842	1
PRKN	5533	1.280124e-01	0.293473	3
ZNF592	5534	1.281469e-01	0.609209	1
PHACTR1	5535	1.281469e-01	0.610566	1
EPHA2	5536	1.284850e-01	0.609454	1
VEGFC	5537	1.286424e-01	0.607561	1
FLT4	5538	1.287479e-01	0.609635	1
HSPA1L	5539	1.287479e-01	0.508136	2
KRT40	5540	1.287479e-01	0.438063	2
KRT71	5541	1.287479e-01	0.363448	2
DTD2	5542	1.287479e-01	0.264319	3
TMEM88	5543	1.287479e-01	0.605597	1
HDGF	5544	1.287479e-01	0.605147	1
TMEM55B	5545	1.287479e-01	0.263794	3
PDE3A	5546	1.287479e-01	0.361336	2
KIF25	5547	1.287479e-01	0.610168	1
SLC38A10	5548	1.287479e-01	0.342674	2
CTSG	5549	1.287658e-01	0.609892	1
FCRLA	5550	1.287658e-01	0.603121	1
GPR160	5551	1.287658e-01	0.52303	2
LRP5	5552	1.287658e-01	0.603777	1
RAB3IP	5553	1.287658e-01	0.471315	2
GSS	5554	1.287658e-01	0.498657	2
PIGK	5555	1.287658e-01	0.344859	2
FAM199X	5556	1.288245e-01	0.244787	3
GIGYF2	5557	1.288245e-01	0.609732	1
HMGXB3	5558	1.288245e-01	0.298907	3
AP5S1	5559	1.288245e-01	0.342357	2
ARSH	5560	1.288245e-01	0.60158	1
GIGYF1	5561	1.288245e-01	0.340395	2
ATP4A	5562	1.288245e-01	0.490757	2
FTMT	5563	1.288245e-01	0.341689	2
EGLN1	5564	1.288245e-01	0.282954	3
WNT5B	5565	1.288245e-01	0.288	3
RMND1	5566	1.288245e-01	0.339892	2
CDK5RAP2	5567	1.288245e-01	0.60051	1
NFKBID	5568	1.288245e-01	0.499543	2
PARD6G	5569	1.289578e-01	0.607541	1
EVPL	5570	1.289578e-01	0.520468	2
OCM2	5571	1.290215e-01	0.483907	2
PRKAR1A	5572	1.290215e-01	0.40559	2
RBM7	5573	1.290215e-01	0.43127	2
ENSA	5574	1.290215e-01	0.490561	2
ZNF879	5575	1.290215e-01	0.268433	3
CALCA	5576	1.291546e-01	0.463104	2
DISC1	5577	1.291546e-01	0.293868	3
CCDC130	5578	1.293107e-01	0.388071	2
ZFC3H1	5579	1.294668e-01	0.600669	1
CDC34	5580	1.295764e-01	0.602201	1
NMNAT1	5581	1.295764e-01	0.343657	2
PIANP	5582	1.295764e-01	0.251496	3
RBM4	5583	1.296859e-01	0.25257	3
TMPRSS5	5584	1.296859e-01	0.339246	2
TLR8	5585	1.296859e-01	0.604847	1
FASTKD2	5586	1.298417e-01	0.339001	2
MTRNR2L2	5587	1.299974e-01	0.597424	1
AGO2	5588	1.301531e-01	0.244092	3
RANBP3	5589	1.302622e-01	0.443294	2
NT5C2	5590	1.302622e-01	0.343628	2
STK10	5591	1.302622e-01	0.598051	1
AVPR1A	5592	1.303478e-01	0.598368	1
GRIN3A	5593	1.303478e-01	0.490704	2
HS3ST3A1	5594	1.303478e-01	0.599641	1
ORC6	5595	1.303478e-01	0.481817	2
FAM184B	5596	1.305032e-01	0.596456	1
MBD5	5597	1.305653e-01	0.597972	1
SMURF2	5598	1.305653e-01	0.597034	1
IFIH1	5599	1.305653e-01	0.431887	2
P2RX2	5600	1.305653e-01	0.595879	1
PSMB4	5601	1.305653e-01	0.494622	2
NDUFC2	5602	1.307205e-01	0.596299	1
GPR156	5603	1.308523e-01	0.59894	1
PGBD1	5604	1.308523e-01	0.501226	2
IGSF5	5605	1.309374e-01	0.600174	1
MAP2K4	5606	1.309374e-01	0.598291	1
C19orf60	5607	1.309374e-01	0.599716	1
OR4D1	5608	1.309374e-01	0.279643	3
ADIPOR2	5609	1.310456e-01	0.595066	1
MAP6D1	5610	1.310456e-01	0.519911	2
TUBA1C	5611	1.310456e-01	0.337341	2
CT62	5612	1.313552e-01	0.595066	1
ABCA2	5613	1.313552e-01	0.603422	1
ADRA1B	5614	1.314398e-01	0.593519	1
MICAL2	5615	1.314398e-01	0.428254	2
FAM151B	5616	1.314398e-01	0.596344	1
C10orf120	5617	1.314398e-01	0.337701	2
LMNTD2	5618	1.315476e-01	0.498319	2
SPRY2	5619	1.315476e-01	0.463596	2
FOXJ2	5620	1.315476e-01	0.594236	1
LBX1	5621	1.316553e-01	0.280057	3
RGMB	5622	1.316553e-01	0.270585	3
ZNF75A	5623	1.316553e-01	0.59778	1
TEKT4	5624	1.317533e-01	0.59503	1
UBALD1	5625	1.317533e-01	0.593832	1
WWOX	5626	1.317533e-01	0.337574	2
RTN3	5627	1.317533e-01	0.388811	2
GUCY1A3	5628	1.317533e-01	0.281834	3
SOX11	5629	1.317533e-01	0.591792	1
CRYBG3	5630	1.317533e-01	0.254553	3
SAA1	5631	1.317533e-01	0.408867	2
HEXIM1	5632	1.317533e-01	0.275714	3
ALPK1	5633	1.317533e-01	0.377678	2
CTLA4	5634	1.317533e-01	0.251004	3
UQCC2	5635	1.318840e-01	0.400901	2
SYT4	5636	1.318840e-01	0.357754	2
LBX2	5637	1.320281e-01	0.477426	2
SFXN1	5638	1.320281e-01	0.596129	1
CD302	5639	1.320281e-01	0.245326	3
MOGS	5640	1.320281e-01	0.336333	2
SRCIN1	5641	1.320281e-01	0.463321	2
POU4F1	5642	1.320281e-01	0.393454	2
CILP	5643	1.320281e-01	0.421487	2
IDUA	5644	1.320281e-01	0.359272	2
ISYNA1	5645	1.320281e-01	0.390239	2
C11orf84	5646	1.322185e-01	0.586478	1
SLC1A4	5647	1.322185e-01	0.502576	2
FGF9	5648	1.322185e-01	0.588666	1
RIC8A	5649	1.322185e-01	0.26082	3
CHRD	5650	1.322185e-01	0.346067	2
SGTA	5651	1.322185e-01	0.284305	3
SLC15A1	5652	1.322185e-01	0.384547	2
CLEC4E	5653	1.323720e-01	0.584203	1
EML2	5654	1.325255e-01	0.582365	1
MMP17	5655	1.328088e-01	0.505555	2
PDE1B	5656	1.328088e-01	0.33315	2
FAM155B	5657	1.328088e-01	0.585121	1
MEPCE	5658	1.328447e-01	0.446388	2
ZDHHC1	5659	1.328447e-01	0.460851	2
THEM4	5660	1.328447e-01	0.333255	2
GDI1	5661	1.328447e-01	0.582805	1
EFCAB6	5662	1.328447e-01	0.382869	2
LOC339862	5663	1.328447e-01	0.583162	1
ABCB10	5664	1.329978e-01	0.581404	1
CCDC96	5665	1.331039e-01	0.584619	1
ABCC1	5666	1.331039e-01	0.265692	3
FAM118B	5667	1.331039e-01	0.331869	2
RFTN2	5668	1.332569e-01	0.581403	1
VGLL2	5669	1.333862e-01	0.578317	1
WDR63	5670	1.333862e-01	0.581017	1
SUMF2	5671	1.335155e-01	0.475365	2
ZNF438	5672	1.335155e-01	0.587574	1
LOC100289561	5673	1.336212e-01	0.580234	1
USP14	5674	1.336212e-01	0.388444	2
ARFRP1	5675	1.336212e-01	0.330034	2
ASPA	5676	1.337738e-01	0.331802	2
MDC1	5677	1.339264e-01	0.264082	3
SOWAHC	5678	1.339956e-01	0.33295	2
TTC12	5679	1.339956e-01	0.43214	2
RFPL1	5680	1.339956e-01	0.464504	2
CRELD1	5681	1.339956e-01	0.577593	1
MAP3K1	5682	1.339956e-01	0.48035	2
RSU1	5683	1.339956e-01	0.370697	2
GNB1	5684	1.339956e-01	0.500577	2
IHH	5685	1.339956e-01	0.496681	2
PRTG	5686	1.339956e-01	0.458785	2
POLDIP3	5687	1.339956e-01	0.502717	2
MAFK	5688	1.339956e-01	0.500846	2
FAM83H	5689	1.339956e-01	0.498322	2
TDGF1	5690	1.341243e-01	0.403665	2
PARP9	5691	1.341243e-01	0.462698	2
BHLHB9	5692	1.342764e-01	0.441419	2
LRFN5	5693	1.346041e-01	0.580291	1
CHD7	5694	1.347088e-01	0.577019	1
TMEM129	5695	1.347088e-01	0.329061	2
CEP112	5696	1.347088e-01	0.57628	1
CCDC166	5697	1.349652e-01	0.580439	1
HAGH	5698	1.349652e-01	0.240599	3
RTN4R	5699	1.349652e-01	0.330987	2
ZNF543	5700	1.349652e-01	0.328925	2
TFF1	5701	1.350933e-01	0.44779	2
ZNF385B	5702	1.350933e-01	0.243472	3
CHID1	5703	1.352449e-01	0.578616	1
CTTNBP2NL	5704	1.355718e-01	0.577487	1
TSPO	5705	1.357234e-01	0.576121	1
WRAP53	5706	1.358511e-01	0.369433	2
GAS2L1	5707	1.358511e-01	0.420298	2
CHMP7	5708	1.360025e-01	0.57549	1
SCYL3	5709	1.361538e-01	0.57376	1
PAQR6	5710	1.364325e-01	0.581363	1
GORASP2	5711	1.364325e-01	0.36877	2
AKT3	5712	1.364325e-01	0.354445	2
PADI2	5713	1.365836e-01	0.401141	2
EPB41L1	5714	1.366869e-01	0.260386	3
GLCCI1	5715	1.366869e-01	0.481728	2
RANGAP1	5716	1.366869e-01	0.413382	2
PPIA	5717	1.368379e-01	0.398163	2
SFRP1	5718	1.369244e-01	0.27972	3
ACLY	5719	1.369244e-01	0.570808	1
IFNLR1	5720	1.369244e-01	0.430957	2
SPDYC	5721	1.369244e-01	0.569483	1
OTUB1	5722	1.369244e-01	0.358842	2
ATPAF1	5723	1.369244e-01	0.251469	3
HSPA4	5724	1.369244e-01	0.423407	2
HELZ	5725	1.369244e-01	0.438143	2
SLC4A10	5726	1.369244e-01	0.568604	1
RNF180	5727	1.369244e-01	0.568756	1
POLQ	5728	1.369244e-01	0.249583	3
ADAMTS2	5729	1.369795e-01	0.336714	2
LILRB2	5730	1.369795e-01	0.575774	1
NOS3	5731	1.369795e-01	0.571011	1
PRR14	5732	1.369795e-01	0.252401	3
CD2	5733	1.369795e-01	0.428602	2
BCAP31	5734	1.369867e-01	0.339591	2
OSTF1	5735	1.369867e-01	0.576549	1
KRTAP16-1	5736	1.369867e-01	0.567456	1
ARHGEF4	5737	1.369867e-01	0.425318	2
ZBTB47	5738	1.369867e-01	0.566792	1
ICA1	5739	1.369867e-01	0.436709	2
BRPF3	5740	1.369867e-01	0.423361	2
TRIP6	5741	1.371132e-01	0.325467	2
PIAS4	5742	1.371132e-01	0.240216	3
ZFP69	5743	1.372634e-01	0.570221	1
PARP16	5744	1.373658e-01	0.382684	2
ORAI3	5745	1.373658e-01	0.571378	1
FGF13	5746	1.373658e-01	0.567516	1
HLA-DQB2	5747	1.374920e-01	0.567413	1
FRMD1	5748	1.374920e-01	0.56422	1
FZD9	5749	1.376421e-01	0.258409	3
TMEM161B	5750	1.379660e-01	0.326321	2
ANKRD18A	5751	1.380199e-01	0.410461	2
CLCN2	5752	1.380199e-01	0.410868	2
CACNG2	5753	1.380199e-01	0.393025	2
OR4F3	5754	1.380199e-01	0.234471	3
SCML2	5755	1.380199e-01	0.571633	1
NPY4R	5756	1.381457e-01	0.570022	1
UNC5A	5757	1.381457e-01	0.448394	2
DGCR6L	5758	1.382714e-01	0.564208	1
ZNF17	5759	1.382714e-01	0.568072	1
PSD3	5760	1.383729e-01	0.573449	1
COPRS	5761	1.383729e-01	0.573691	1
ARMC2	5762	1.383729e-01	0.562419	1
SCOC	5763	1.384984e-01	0.32452	2
AASDHPPT	5764	1.384984e-01	0.393834	2
EHMT1	5765	1.386479e-01	0.341241	2
CHRNB1	5766	1.387973e-01	0.562637	1
ADPRM	5767	1.388553e-01	0.35802	2
GDPD2	5768	1.388553e-01	0.325331	2
MIA2	5769	1.388553e-01	0.191503	4
DCAF12	5770	1.388553e-01	0.430695	2
PID1	5771	1.388553e-01	0.324189	2
DCHS2	5772	1.388553e-01	0.567954	1
ZNF594	5773	1.388553e-01	0.431416	2
PCNT	5774	1.388553e-01	0.560955	1
RAB23	5775	1.388553e-01	0.322298	2
HMCES	5776	1.388553e-01	0.284088	3
CUL7	5777	1.388553e-01	0.26391	3
SH3RF1	5778	1.388553e-01	0.321732	2
COL20A1	5779	1.389322e-01	0.483409	2
STOX1	5780	1.389322e-01	0.322401	2
FAM214A	5781	1.389322e-01	0.254879	3
ARMC1	5782	1.389322e-01	0.249868	3
LPL	5783	1.389610e-01	0.472147	2
DCAF12L1	5784	1.389610e-01	0.381555	2
ADAM19	5785	1.389610e-01	0.559788	1
CRYGD	5786	1.389610e-01	0.258564	3
CLCN7	5787	1.389610e-01	0.32533	2
PLOD2	5788	1.389610e-01	0.324856	2
ZNF653	5789	1.392104e-01	0.483496	2
CLIP4	5790	1.392104e-01	0.417705	2
ROCK1	5791	1.392104e-01	0.421433	2
GCG	5792	1.392104e-01	0.55754	1
ALPPL2	5793	1.393109e-01	0.319846	2
PLEKHG4	5794	1.393109e-01	0.3297	2
PIK3CD	5795	1.393109e-01	0.557113	1
TNRC18	5796	1.394354e-01	0.374385	2
OTOP2	5797	1.394354e-01	0.386291	2
TBX22	5798	1.395597e-01	0.476373	2
TSPAN17	5799	1.395597e-01	0.232272	3
ARMCX5	5800	1.396840e-01	0.556901	1
QSOX1	5801	1.396840e-01	0.332621	2
MYB	5802	1.397601e-01	0.55734	1
ZNF32	5803	1.397601e-01	0.450957	2
PLAC1	5804	1.397601e-01	0.480083	2
ACTL10	5805	1.397601e-01	0.321264	2
R3HDM2	5806	1.400323e-01	0.557835	1
CNIH2	5807	1.400323e-01	0.253914	3
FAT1	5808	1.400323e-01	0.23501	3
SLC26A5	5809	1.401803e-01	0.555428	1
GTPBP1	5810	1.402559e-01	0.229779	3
TTC30B	5811	1.402559e-01	0.235401	3
HSPA13	5812	1.402559e-01	0.238474	3
SAYSD1	5813	1.402559e-01	0.270463	3
AMDHD2	5814	1.403555e-01	0.320828	2
FAM163A	5815	1.403555e-01	0.551858	1
EPPK1	5816	1.403555e-01	0.31903	2
CLPSL1	5817	1.404309e-01	0.552631	1
FGFR1	5818	1.404309e-01	0.554977	1
SEMA6A	5819	1.404309e-01	0.554093	1
