sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
IL1F10-8	IL1F10	4050.2/3884.4/3946.3	4594/4111/4457.5	3946.3	4457.5	0.17569	7316.3	18323	3.7765	0.99992	7.9531e-05	0.00015906	0.00020968	True
NUP205-3	NUP205	4081.7/4189.9/3889	3716/3563.9/3205.4	4081.7	3563.9	-0.19566	24416	19030	3.7535	8.7179e-05	0.99991	0.00017436	0.00022953	False
PSMB2-24	PSMB2	2467/2660.6/2522.2	2846/3020/2917.3	2522.2	2917.3	0.20987	11094	11091	3.7517	0.99991	8.7804e-05	0.00017561	0.00023086	True
KRT25-2	KRT25	2628.4/2503.6/2611.1	2209.2/2166.6/2755.5	2611.1	2209.2	-0.24103	5925.1	11530	3.743	9.0935e-05	0.99991	0.00018187	0.00023877	False
RPTN-5	RPTN	4283/3889/3923.6	5126.9/4293.8/4424.2	3923.6	4424.2	0.17321	65188	18205	3.7104	0.9999	0.00010346	0.00020693	0.00027129	True
LYZL6-2	LYZL6	6842.8/7153.1/7174.6	6611.5/6347.2/6455.5	7153.1	6455.5	-0.14801	48383	35748	3.6894	0.00011239	0.99989	0.00022477	0.00029428	False
OC90-4	OC90	1980.1/1937.5/2172.6	2364.6/2229.9/2318.3	1980.1	2318.3	0.22735	19438	8457.5	3.6768	0.99988	0.00011808	0.00023617	0.00030879	True
PLA2G2E-9	PLA2G2E	2516.2/2601.7/2681.2	2994.4/2741.7/3325.9	2601.7	2994.4	0.20272	6818.2	11483	3.6643	0.99988	0.00012401	0.00024801	0.00032383	True
PSMB2-11	PSMB2	3769.2/3838.6/3807	3324.4/3820.4/3224.9	3807	3324.4	-0.19552	1214.3	17599	3.6381	0.00013731	0.99986	0.00027462	0.00035808	False
RNASE9-8	RNASE9	3610.6/3748.9/3489.1	4155/4073.7/4007.6	3610.6	4073.7	0.17405	16953	16583	3.596	0.99984	0.00016157	0.00032315	0.00042079	True
RPS8-1	RPS8	4705/4517.8/4667.2	4291.3/4134.9/4133.8	4667.2	4134.9	-0.17466	11882	22121	3.5789	0.00017255	0.99983	0.00034509	0.00044876	False
POLR2F-7	POLR2F	5977.5/6294.6/6108.1	5597.2/5490.7/5447.9	6108.1	5490.7	-0.15369	25924	29931	3.5683	0.00017966	0.99982	0.00035931	0.00046662	False
KRT77-5	KRT77	2170.3/2126.2/2213.1	2465.6/2514.4/2878.3	2170.3	2514.4	0.21225	1888.3	9371.9	3.5547	0.99981	0.0001892	0.00037839	0.00049073	True
KRT25-6	KRT25	4100.3/3645.2/3895.9	4373/3932.5/4716.9	3895.9	4373	0.16662	52309	18061	3.5499	0.99981	0.00019267	0.00038534	0.00049907	True
RXFP2-10	RXFP2	4851.5/4557.9/4762	4903.9/5294.5/5779.6	4762	5294.5	0.1529	24833	22627	3.5401	0.9998	0.00020002	0.00040003	0.0005174	True
FCRL4-1	FCRL4	5126.1/5382.8/5534.3	5948.4/5948.5/6025.2	5382.8	5948.5	0.14415	44434	25967	3.5108	0.99978	0.0002234	0.0004468	0.00057711	True
HTR3D-5	HTR3D	3834.1/4273/4266.3	3770.5/3753.9/4303.7	4266.3	3770.5	-0.17818	93400	19999	3.5057	0.00022767	0.99977	0.00045534	0.00058736	False
CABP5-3	CABP5	4475/4408.5/4483.5	4981.6/5389/4905.1	4475	4981.6	0.15468	2249.5	21101	3.4874	0.99976	0.00024387	0.00048775	0.00062749	True
KRT74-9	KRT74	5569.4/6024.6/5784.1	6369.3/6314/6387.8	5784.1	6369.3	0.139	51972	28152	3.4873	0.99976	0.00024398	0.00048797	0.00062749	True
NLRP5-3	NLRP5	4619.7/4518.7/4390.7	5028/4766.1/5156.4	4518.7	5028	0.15405	13290	21332	3.487	0.99976	0.00024421	0.00048841	0.00062749	True
OR12D2-2	OR12D2	5130.7/5109.1/4916.1	5926.2/5529.1/5654.5	5109.1	5654.5	0.1463	18862	24488	3.4852	0.99975	0.00024586	0.00049172	0.0006309	True
NUP54-9	NUP54	4905.3/4856.9/4781.8	4527.4/3973/4331.2	4856.9	4331.2	-0.16521	3993.9	23134	3.4558	0.00027429	0.99973	0.00054858	0.00070292	False
CYP7A1-8	CYP7A1	6036.8/6033/5544.2	6650.8/5901.8/6625.4	6033	6625.4	0.13511	1.1949e+05	29518	3.448	0.99972	0.00028241	0.00056482	0.00072276	True
RPL3-5	RPL3	5681.6/5732.2/5826.6	4783.8/5158.5/5923	5732.2	5158.5	-0.1521	5736	27868	3.4365	0.00029466	0.99971	0.00058931	0.0007531	False
RPS19-1	RPS19	4851.5/5236.1/5082	4546.6/4549.1/5031.3	5082	4549.1	-0.15977	38438	24342	3.4153	0.00031855	0.99968	0.00063709	0.00081307	False
NUP54-16	NUP54	2364.1/2193.5/2298.1	1584.5/2107.4/1957.9	2298.1	1957.9	-0.231	7647.8	9992.3	3.4029	0.00033338	0.99967	0.00066676	0.00084981	False
KRT25-5	KRT25	5932/6068.5/6428	6446/6654.5/6809	6068.5	6654.5	0.13296	73942	29713	3.3994	0.99966	0.00033765	0.00067531	0.00085957	True
DMRTB1-3	DMRTB1	6786.2/6786.9/6631.5	7716.6/7408.2/7008.7	6786.2	7408.2	0.12649	11972	33692	3.3885	0.99965	0.00035143	0.00070287	0.00089346	True
RPS7-8	RPS7	1041.5/1005.2/1054.7	1258.5/1136.8/1399	1041.5	1258.5	0.27277	747.29	4123.4	3.379	0.99964	0.0003638	0.00072759	0.00092367	True
ABCG8-8	ABCG8	4581.6/4444/4396.6	4931.1/4572/4987.7	4444	4931.1	0.15004	10599	20937	3.3668	0.99962	0.00038029	0.00076058	0.00096427	True
COPS6-3	COPS6	1749.2/1883.3/1578.1	1532/1460.7/1182.1	1749.2	1460.7	-0.2599	23629	7361.4	3.3628	0.00038583	0.99961	0.00077167	0.00097704	False
OTUD6A-5	OTUD6A	2565.3/2509.2/2449.1	2930.8/2862.2/2801.4	2509.2	2862.2	0.18978	3379.5	11027	3.3608	0.99961	0.00038853	0.00077705	0.00098256	True
TPH2-10	TPH2	5276.3/5111.9/5179.8	5631.5/6046.1/5708.4	5179.8	5708.4	0.14018	6963.2	24868	3.3524	0.9996	0.00040053	0.00080105	0.0010116	True
ADH7-2	ADH7	1670.4/1746.9/1688.7	1910.5/2036.8/1970.5	1688.7	1970.5	0.22252	1863.1	7077.3	3.3496	0.9996	0.00040463	0.00080926	0.0010206	True
FCRL4-7	FCRL4	3276.7/3297.7/3350.8	3706.9/4068.5/3665.6	3297.7	3706.9	0.16871	1629.8	14979	3.3435	0.99959	0.00041368	0.00082736	0.0010421	True
MRGPRD-8	MRGPRD	3916.7/4048.8/4101.3	3590.8/3488.2/3873.3	4048.8	3590.8	-0.17312	10111	18858	3.3348	0.00042686	0.99957	0.00085372	0.0010739	False
RPTN-2	RPTN	4357.2/4241.2/4531.9	4834.2/5379.6/4373.7	4357.2	4834.2	0.14985	21987	20478	3.3334	0.99957	0.00042888	0.00085776	0.0010775	True
MRGPRD-3	MRGPRD	6208.4/6244.1/6196.9	6786.1/6586/7439.1	6208.4	6786.1	0.12834	704.35	30484	3.3086	0.99953	0.00046882	0.00093764	0.0011763	True
VN1R2-7	VN1R2	3252.6/3044.5/3233.3	3632.2/3542.1/4070.7	3233.3	3632.2	0.16781	17998	14651	3.2959	0.99951	0.00049046	0.00098093	0.001229	True
RPL9-4	RPL9	794.83/942.6/897.69	703.43/626/922.71	897.69	703.43	-0.35136	6298.6	3493	3.2868	0.0005066	0.99949	0.0010132	0.0012678	False
COPS8-1	COPS8	4779.2/5368.8/5045.4	4067.2/4536.7/4666.4	5045.4	4536.7	-0.15331	87726	24145	3.2742	0.0005298	0.99947	0.0010596	0.0013242	False
PSMD6-2	PSMD6	2246.3/2236.5/2390.9	2613.9/2569.4/2417	2246.3	2569.4	0.1938	10500	9740.5	3.2737	0.99947	0.00053071	0.0010614	0.0013247	True
LHX5-6	LHX5	2143.4/2146.8/2357.3	2438.3/2460.4/2730.3	2146.8	2460.4	0.19663	22168	9258.5	3.2594	0.99944	0.00055828	0.0011166	0.0013917	True
IL22-9	IL22	5152/5670.5/5183.7	5556.8/5697.3/5739.4	5183.7	5697.3	0.13627	1.1901e+05	24890	3.2556	0.99943	0.00056584	0.0011317	0.0014087	True
RPL36-4	RPL36	3795.2/4324.4/3985.8	3543.4/3789.2/3249	3985.8	3543.4	-0.16968	75490	18529	3.2499	0.00057718	0.99942	0.0011544	0.0014351	False
ABCG8-5	ABCG8	3676.4/3634/3510.8	4261/4051.9/3951.4	3634	4051.9	0.15698	8493.2	16704	3.2331	0.99939	0.00061223	0.0012245	0.0015203	True
IL1F10-10	IL1F10	3280.4/3473.3/3419.9	2985.3/3164.3/3017.2	3419.9	3017.2	-0.18071	11157	15604	3.2242	0.00063172	0.99937	0.0012634	0.0015667	False
DMRTB1-9	DMRTB1	6094.3/6114.3/6066.6	6458.1/6644.1/6796.4	6094.3	6644.1	0.12459	584.06	29855	3.1819	0.99927	0.00073168	0.0014634	0.0018122	True
ADH7-6	ADH7	3673.7/3813.4/3945.3	4230.7/4746.4/4159.1	3813.4	4230.7	0.14979	18463	17632	3.1429	0.99916	0.00083646	0.0016729	0.0020691	True
COPZ1-9	COPZ1	4477.8/4587.8/4481.5	3818.9/4284.4/4026	4481.5	4026	-0.15463	5653.8	21136	3.1337	0.00086301	0.99914	0.001726	0.002132	False
RPL5-7	RPL5	4715.2/4943.7/4616.8	5415.5/4943.6/5182.8	4715.2	5182.8	0.13639	30954	22377	3.1259	0.99911	0.00088625	0.0017725	0.0021866	True
SAGE1-7	SAGE1	2279.7/2242.1/2154.9	2689.6/2510.2/2550.1	2242.1	2550.1	0.18564	4510.3	9719.9	3.1243	0.99911	0.00089119	0.0017824	0.0021952	True
KRT9-4	KRT9	1867/2019.7/2068.9	2037.6/2466.6/2310.2	2019.7	2310.2	0.19379	12878	8647.1	3.124	0.99911	0.00089202	0.001784	0.0021952	True
OTUD6A-9	OTUD6A	3107.9/3060.4/2774.1	3332.5/3911.7/3426.9	3060.4	3426.9	0.16312	42128	13776	3.1224	0.9991	0.00089694	0.0017939	0.0022045	True
TGM6-9	TGM6	2774/2837.1/2797.8	3597.9/3143.5/3119.3	2797.8	3143.5	0.16804	1057.2	12457	3.0976	0.99902	0.00097538	0.0019508	0.0023942	True
HTR3D-4	HTR3D	6546/5880.7/6614.7	7306.8/7088.4/7077.6	6546	7088.4	0.11484	2.2364e+05	32354	3.0156	0.99872	0.0012822	0.0025643	0.0031433	True
PSMC1-3	PSMC1	5549/5235.2/5249.9	4969.5/4446.4/4777.7	5249.9	4777.7	-0.13595	44840	25247	2.9718	0.0014805	0.99852	0.002961	0.0036248	False
RPTN-10	RPTN	3968.6/3860.1/3808	4390.2/4253.3/4106.3	3860.1	4253.3	0.1399	7241.6	17874	2.9409	0.99836	0.0016363	0.0032726	0.0040013	True
CYP7A1-10	CYP7A1	4895.1/4813.9/4961.5	5121.8/5343.3/6019.4	4895.1	5343.3	0.12637	5502.3	23338	2.9338	0.99833	0.0016743	0.0033486	0.004089	True
ABCG8-10	ABCG8	4115.1/4119.8/3971	4521.4/4390.3/4695	4115.1	4521.4	0.13579	10400	19205	2.9313	0.99831	0.0016877	0.0033755	0.0041166	True
PIWIL3-2	PIWIL3	1570.2/1542.4/1761.8	1767.2/1809.5/1805.3	1570.2	1805.3	0.20115	18747	6523.9	2.9104	0.99819	0.001805	0.00361	0.004397	True
OC90-2	OC90	3357.4/3220.2/3288.6	3640.3/4100.7/3633.5	3288.6	3640.3	0.14655	4708.4	14933	2.8782	0.998	0.0019995	0.003999	0.0048646	True
TGM6-11	TGM6	2381.7/2390.6/2549.9	2684.6/2955.6/2468.6	2390.6	2684.6	0.16725	12725	10444	2.8764	0.99799	0.0020113	0.0040225	0.0048864	True
TAS2R13-1	TAS2R13	897.78/1028.5/839.43	1067.8/1130.5/1046.7	897.78	1067.8	0.24991	10252	3493.4	2.876	0.99799	0.0020136	0.0040271	0.0048864	True
DMRTB1-7	DMRTB1	4083.6/4174.9/3994.7	4456.8/4483.7/4477	4083.6	4477	0.13266	8121.6	19040	2.851	0.99782	0.0021791	0.0043582	0.0052815	True
DMRTC2-6	DMRTC2	5693.7/5530.4/5487.9	5584.1/5996.3/6205.4	5530.4	5996.3	0.11666	14229	26768	2.8475	0.9978	0.002203	0.0044059	0.0053266	True
OLIG2-7	OLIG2	5436.8/5125.9/5417.8	6827.4/5842.7/5878.3	5417.8	5878.3	0.11768	42767	26156	2.8475	0.9978	0.0022033	0.0044065	0.0053266	True
MAGEB3-3	MAGEB3	2133.2/2027.2/2010.7	2318.2/2226.8/2291.9	2027.2	2291.9	0.17695	5749.8	8682.9	2.8403	0.99775	0.0022536	0.0045072	0.0054415	True
NPSR1-10	NPSR1	3502.1/3438.8/3429.8	3083.2/3635.6/3075.7	3438.8	3083.2	-0.15741	2044.8	15700	2.8377	0.0022722	0.99773	0.0045443	0.0054794	False
RPL5-10	RPL5	6085/5865.8/5665.6	6117/6651.4/6341.9	5865.8	6341.9	0.11258	44068	28599	2.8155	0.99756	0.0024353	0.0048706	0.0058654	True
PSMA3-4	PSMA3	1719.5/1682.5/1704.5	1564.3/1972.5/1938.4	1704.5	1938.4	0.18538	355.23	7151.4	2.7654	0.99716	0.002843	0.0056859	0.0068388	True
IL22-3	IL22	5279.1/5427.7/5435.5	5610.3/5874.8/6142.2	5427.7	5874.8	0.1142	11067	26210	2.7622	0.99713	0.0028708	0.0057415	0.006897	True
NLRP5-9	NLRP5	2877.9/2662.4/2668.4	2879.3/2967/3122.8	2668.4	2967	0.15299	21965	11813	2.7475	0.997	0.003003	0.006006	0.0072057	True
OTUD6A-8	OTUD6A	2073.8/1955.3/2013.6	1761.1/1629.9/1996.9	2013.6	1761.1	-0.19322	3513.2	8617.9	2.7202	0.0032618	0.99674	0.0065236	0.007813	False
RPL34-2	RPL34	1710.2/1536.7/1780.6	1954.9/1853.1/1940.7	1710.2	1940.7	0.18227	17522	7178.2	2.72	0.99674	0.0032642	0.0065285	0.007813	True
OR12D2-7	OR12D2	2230.5/2498/2134.1	2491.8/2495.7/2721.1	2230.5	2495.7	0.16198	40425	9664	2.6973	0.9965	0.0034956	0.0069912	0.0083564	True
TPH2-4	TPH2	2475.4/2455.1/2516.3	2651.3/2755.2/2887.5	2475.4	2755.2	0.15446	1043.8	10860	2.6853	0.99638	0.0036229	0.0072459	0.00865	True
NUP205-6	NUP205	6578.5/6296.5/6195	5824.3/5916.4/5447.9	6296.5	5824.3	-0.11244	44912	30971	2.6831	0.0036473	0.99635	0.0072947	0.0086975	False
RPL30-10	RPL30	3225.7/3067.9/3175	3496/3216.2/3552	3175	3496	0.13889	7022	14356	2.6789	0.99631	0.0036934	0.0073867	0.0087963	True
RPL9-8	RPL9	968.27/988.38/986.57	1193.9/971.7/1151.1	986.57	1151.1	0.2223	169.2	3881.2	2.6408	0.99586	0.0041351	0.0082702	0.0098362	True
PSMC2-10	PSMC2	3613.4/3619.1/3888	3853.2/3953.2/4190.1	3619.1	3953.2	0.12739	36187	16627	2.5917	0.99522	0.0047755	0.0095511	0.011346	True
FAM71B-7	FAM71B	3517.8/3582.6/3443.6	3593.9/4031.1/3845.8	3517.8	3845.8	0.12855	4852.8	16106	2.5841	0.99512	0.0048823	0.0097647	0.011585	True
COPS8-8	COPS8	5370/5482.8/5151.1	5784.9/5783.5/5153	5370	5783.5	0.107	30312	25897	2.5695	0.99491	0.0050916	0.010183	0.012067	True
TPH2-1	TPH2	2690.6/2811.9/2781	3066/3005.4/3399.3	2781	3066	0.14074	4566.4	12373	2.5628	0.99481	0.0051918	0.010384	0.012289	True
TAS2R13-6	TAS2R13	2565.3/2504.6/2764.2	2779.4/2837.2/3008	2565.3	2837.2	0.14528	21614	11303	2.5574	0.99473	0.0052733	0.010547	0.012467	True
DMRTC2-8	DMRTC2	8119.9/8028.4/7474.8	8540.1/8208.6/8591.3	8028.4	8540.1	0.089124	1.5742e+05	40706	2.536	0.99439	0.0056057	0.011211	0.013236	True
TGM6-4	TGM6	2071/1982.4/2258.6	2036.6/2308.8/2419.3	2071	2308.8	0.15675	21515	8893.3	2.5218	0.99416	0.0058385	0.011677	0.013769	True
OTUD6A-6	OTUD6A	4250.5/4038.5/4330.5	4358.9/5169.9/4604.4	4250.5	4604.4	0.11534	25670	19916	2.5073	0.99392	0.0060825	0.012165	0.014327	True
VN1R2-3	VN1R2	3339.8/3481.7/3613.5	3796.7/3485/4085.6	3481.7	3796.7	0.12492	18755	15920	2.4965	0.99373	0.0062718	0.012544	0.014755	True
RNASE9-7	RNASE9	2402.1/2422.4/2490.6	2842/2675.3/2114	2422.4	2675.3	0.14323	2535.1	10600	2.4567	0.99299	0.0070111	0.014022	0.016474	True
CRYGB-8	CRYGB	3738.6/3336.9/3350.8	3048.9/3158/3017.2	3350.8	3048.9	-0.13618	75286	15250	2.4447	0.0072478	0.99275	0.014496	0.017009	False
ABCG8-9	ABCG8	4550.1/4683.1/4744.2	5045.1/5382.8/4817.8	4683.1	5045.1	0.10741	10713	22206	2.4295	0.99244	0.0075592	0.015118	0.017718	True
RPS11-6	RPS11	4225.5/4131.9/4335.4	3885.5/3968.8/3385.6	4225.5	3885.5	-0.12098	10415	19784	2.4169	0.0078264	0.99217	0.015653	0.018322	False
ADH7-4	ADH7	2050.6/1935.6/1897.1	2346.5/2154.1/1969.4	1935.6	2154.1	0.15422	7350.9	8245.1	2.4063	0.99194	0.008058	0.016116	0.018841	True
CYP7A1-4	CYP7A1	5990.4/5983.5/5928.3	6144.2/6392.9/6523.3	5983.5	6392.9	0.095459	1546.4	29245	2.3938	0.99166	0.0083373	0.016675	0.019471	True
MAGEB3-6	MAGEB3	4216.2/3976.9/4382.8	4763.6/4550.2/4304.8	4216.2	4550.2	0.10995	42521	19736	2.3771	0.99128	0.0087235	0.017447	0.020348	True
FCRL4-3	FCRL4	2208.3/2198.2/2138.1	2835.9/2306.7/2421.5	2198.2	2421.5	0.13958	1856.4	9507	2.2911	0.98902	0.010978	0.021957	0.025576	True
RPS7-7	RPS7	2859.4/2997.8/2675.3	2918.7/3117.5/3150.3	2859.4	3117.5	0.12468	26524	12765	2.2852	0.98885	0.011151	0.022302	0.025947	True
RPS24-2	RPS24	2954.9/3144.5/3279.7	3414.2/3416.5/3518.7	3144.5	3416.5	0.11967	27115	14201	2.2828	0.98878	0.011222	0.022445	0.026081	True
CRYGB-1	CRYGB	4224.6/4321.6/4298.9	4613.2/4622.8/4825.9	4298.9	4622.8	0.10481	3017	20170	2.2813	0.98873	0.011266	0.022533	0.026152	True
KRT9-8	KRT9	2612.6/2388.7/2614.1	2733/2855.9/3323.6	2612.6	2855.9	0.1284	25071	11537	2.2649	0.98824	0.011759	0.023517	0.027262	True
SPATA16-1	SPATA16	4203.2/4377.6/4552.7	3826/5079.6/4701.9	4377.6	4701.9	0.10308	30523	20586	2.2603	0.9881	0.0119	0.023801	0.027557	True
RNASE9-9	RNASE9	2748.1/2689.5/2809.6	2997.4/2870.5/3189.3	2748.1	2997.4	0.12526	3606.5	12209	2.2567	0.98799	0.012012	0.024025	0.027783	True
OR12D2-6	OR12D2	2600.6/2738.1/2640.7	2884.4/3059.4/2827.8	2640.7	2884.4	0.12728	5547.4	11676	2.2548	0.98793	0.012073	0.024146	0.027889	True
DMRTB1-6	DMRTB1	4629.9/4503.7/4612.9	4943.2/4960.2/4891.3	4612.9	4943.2	0.099757	6101.3	21833	2.2355	0.98731	0.012691	0.025381	0.029282	True
COPS2-7	COPS2	3506.7/3195.9/3109.8	3694.8/3179.8/3463.6	3195.9	3463.6	0.11603	52014	14461	2.2264	0.98701	0.012992	0.025984	0.029941	True
PSMB3-10	PSMB3	5447.9/5214.7/5543.2	5088.5/5425.3/4359.9	5447.9	5088.5	-0.098425	31737	26320	2.215	0.013381	0.98662	0.026762	0.030801	False
TRIM42-3	TRIM42	3371.3/3114.6/3034.8	3278/3375/3432.6	3114.6	3375	0.1158	36136	14050	2.1969	0.98599	0.014014	0.028028	0.032219	True
SPATA16-4	SPATA16	3737.7/3794.7/3904.8	4160.1/4085.1/3898.6	3794.7	4085.1	0.10636	7690.2	17535	2.193	0.98585	0.014153	0.028306	0.0325	True
IL1F10-1	IL1F10	2103.5/2045.9/2068.9	1967/1862.4/1784.6	2068.9	1862.4	-0.15163	862.16	8883.4	2.1911	0.014223	0.98578	0.028445	0.03262	False
OC90-9	OC90	3049.5/3096.8/3404.1	3189.2/3354.2/3465.9	3096.8	3354.2	0.11515	48330	13960	2.1784	0.98531	0.014687	0.029374	0.033645	True
CABP5-9	CABP5	4278.4/4389.8/4225.8	4441.6/4586.5/4631.9	4278.4	4586.5	0.10031	7588.8	20063	2.1755	0.9852	0.014796	0.029591	0.033854	True
IL1F10-4	IL1F10	4232.9/4411.3/4404.5	4086.4/4605.2/4091.4	4404.5	4091.4	-0.10637	14746	20728	2.175	0.014816	0.98518	0.029631	0.033859	False
RPS24-12	RPS24	6594.2/6152.6/6532.7	6918.3/6958.7/6097.5	6532.7	6918.3	0.082719	74138	32280	2.146	0.98406	0.015936	0.031872	0.036376	True
POU4F2-1	POU4F2	1862.3/1846.9/1774.6	1938.7/2155.2/2035.9	1846.9	2035.9	0.14052	2729.3	7823.1	2.1373	0.98371	0.016288	0.032577	0.037137	True
RXFP2-2	RXFP2	1688/1565.7/1608.7	1662.2/1869.7/1778.9	1608.7	1778.9	0.14494	4065	6703.3	2.0779	0.98114	0.018859	0.037718	0.042947	True
POLA1-10	POLA1	4995.3/4659.8/4752.1	4527.4/4248.1/4447.2	4752.1	4447.2	-0.095674	33828	22574	2.0299	0.021183	0.97882	0.042366	0.048182	False
COPS8-13	COPS8	5471.1/5738.7/5351.6	5144.1/5617.4/5127.7	5471.1	5144.1	-0.088901	42962	26446	2.0109	0.022166	0.97783	0.044333	0.050359	False
COPS8-5	COPS8	3351.8/3494.8/3832.7	3205.3/3241.1/3329.3	3494.8	3241.1	-0.10871	67313	15987	2.0068	0.022388	0.97761	0.044776	0.050802	False
ADH7-8	ADH7	1189.9/1120.1/1248.3	1327.1/1181.4/1366.9	1189.9	1327.1	0.15732	4140.5	4784.9	1.9836	0.97635	0.023651	0.047301	0.053604	True
LUZP4-9	LUZP4	1995/2019.7/1963.3	2118.4/2177/2406.6	1995	2177	0.12591	808.76	8528.5	1.971	0.97564	0.024362	0.048725	0.055152	True
TRIM42-7	TRIM42	5435.8/5441.7/5152.1	6009/5390/5754.3	5435.8	5754.3	0.082133	40267	26254	1.9657	0.97533	0.024668	0.049336	0.055779	True
KRT9-1	KRT9	3359.3/3273.4/3413	3633.2/3600.3/3424.6	3359.3	3600.3	0.099938	5129.3	15293	1.949	0.97435	0.025649	0.051298	0.057929	True
COPS2-2	COPS2	5170.6/5299.7/5201.5	5508.4/5248.8/6038.9	5201.5	5508.4	0.082692	5298.4	24986	1.9416	0.97391	0.026094	0.052187	0.058864	True
PSMA3-9	PSMA3	3582.8/3695.7/3523.6	3829/3889.9/3703.5	3582.8	3829	0.095876	8122.3	16440	1.9206	0.97261	0.02739	0.05478	0.061716	True
SPATA16-2	SPATA16	3542/3529.4/3621.4	3772.5/3785.1/4230.2	3542	3785.1	0.095743	3233.2	16230	1.9082	0.97182	0.02818	0.056359	0.06342	True
RNASE9-4	RNASE9	3135.7/3053.9/3100.9	2652.3/2875.7/3216.9	3100.9	2875.7	-0.10878	1712.9	13981	1.9054	0.028367	0.97163	0.056733	0.063767	False
RPL5-9	RPL5	5832.8/5877/6096.2	5295.4/5556.1/6255.9	5877	5556.1	-0.080986	25004	28661	1.8953	0.029024	0.97098	0.058047	0.065167	False
KRT9-5	KRT9	3547.5/3336/3171.1	3568.6/3725.9/3532.5	3336	3568.6	0.097227	35975	15175	1.8885	0.97052	0.029476	0.058952	0.066107	True
IL22-7	IL22	3317.5/3132.3/3310.3	3430.4/3794.4/3539.4	3310.3	3539.4	0.096498	15860	15044	1.8675	0.96909	0.030913	0.061826	0.069248	True
PIWIL3-5	PIWIL3	4609.5/4692.4/4846.9	4712.1/4157.8/4417.3	4692.4	4417.3	-0.087152	15378	22256	1.8443	0.032573	0.96743	0.065146	0.072882	False
PIWIL3-6	PIWIL3	4131.8/4299.2/4582.3	4741.4/4356/4560.8	4299.2	4560.8	0.085206	54080	20172	1.842	0.96726	0.032736	0.065473	0.073162	True
POLR2D-10	POLR2D	2834.3/2624.1/2864.9	2653.3/2627.5/2565	2834.3	2627.5	-0.10925	22553	12640	1.8392	0.032944	0.96706	0.065887	0.073539	False
OR9Q2-4	OR9Q2	2531/2660.6/2458	2723.9/2993/2364.2	2531	2723.9	0.10592	11055	11134	1.828	0.96622	0.033777	0.067553	0.075312	True
LYZL6-3	LYZL6	3510.4/3426.6/3531.5	3941/3741.5/3405.1	3510.4	3741.5	0.09193	3734.4	16068	1.8226	0.96582	0.034179	0.068358	0.076121	True
RPL30-2	RPL30	3419.5/3561.1/3547.3	3317.3/3208.9/3386.7	3547.3	3317.3	-0.096672	8259.5	16257	1.8037	0.035642	0.96436	0.071284	0.079287	False
DMRTC2-3	DMRTC2	3231.3/3141.7/2916.3	2931.8/3041.8/2892.1	3141.7	2931.8	-0.099712	29419	14187	1.762	0.039033	0.96097	0.078065	0.086729	False
IL22-2	IL22	1036.9/1142.5/1194.9	1206/983.12/1023.7	1142.5	1023.7	-0.15827	6952.3	4572.4	1.757	0.039455	0.96055	0.07891	0.087566	False
RPS24-3	RPS24	4031.7/3934.8/4275.1	3802.8/3791.3/3706.9	4031.7	3791.3	-0.088661	34333	18768	1.7545	0.03967	0.96033	0.07934	0.087942	False
TPH2-8	TPH2	1906.9/1898.3/1702.6	1744/1742/1518.3	1898.3	1742	-0.12388	19191	8067.1	1.74	0.040934	0.95907	0.081867	0.090638	False
COPS8-3	COPS8	6218.6/6290.9/5793	6501.5/6521.6/6647.2	6218.6	6521.6	0.068625	93166	30540	1.7338	0.95853	0.041475	0.082949	0.091731	True
KRT74-6	KRT74	2446.6/2343.9/2471.9	2675.5/2624.4/2513.4	2446.6	2624.4	0.10116	5596.5	10719	1.7172	0.95703	0.042969	0.085937	0.094926	True
NUP98-15	NUP98	4074.3/4047.9/3857.4	3365.8/3813.1/3877.9	4047.9	3813.1	-0.086174	18485	18853	1.7098	0.043654	0.95635	0.087308	0.09633	False
TAS2R13-4	TAS2R13	1709.3/1700.2/1575.2	1885.2/1682.8/1842	1700.2	1842	0.11546	7862.6	7131.2	1.6786	0.95339	0.046615	0.09323	0.10274	True
IL1F10-6	IL1F10	2599.7/2389.7/2610.1	2331.3/2420.9/2894.4	2599.7	2420.9	-0.10271	22105	11473	1.6685	0.047606	0.95239	0.095212	0.10481	False
MRGPRD-2	MRGPRD	2995.7/3042.7/3228.3	3237.6/3458/2589.1	3042.7	3237.6	0.089567	18340	13686	1.6664	0.95218	0.047816	0.095633	0.10515	True
KRT25-3	KRT25	5710.4/5486.5/5934.2	5755.6/5370.3/5435.3	5710.4	5435.3	-0.071213	50118	27749	1.6513	0.049339	0.95066	0.098678	0.10838	False
OLIG2-6	OLIG2	3291.5/2908.1/3172	3135.7/3367.7/3734.5	3172	3367.7	0.086337	41963	14341	1.6341	0.94888	0.05112	0.10224	0.11216	True
CABP5-5	CABP5	3806.3/3873.2/3953.2	4572.8/4086.1/4031.7	3873.2	4086.1	0.077202	5439.6	17942	1.5899	0.94407	0.055931	0.11186	0.12258	True
DMRTC2-7	DMRTC2	5371.8/4918.5/5025.7	5399.4/5231.2/5270	5025.7	5270	0.068472	65649	24039	1.5758	0.94247	0.057532	0.11506	0.12594	True
